GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,source_player_id,collection_timestamp,PLAYER_ID,PLAYER_NAME
Overall,2024-25,608,1437,0.423,234,661,0.354,0.505,106,0.262,0.738,0.538,0.462,0.368,0.632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),Less Than 5 ft.,242,396,0.611,0,0,0.0,0.611,53,0.269,0.731,0.0,0.0,0.269,0.731,1.0,2.0,1.0,4.0,6.0,4.0,1.0,9.0,3.0,3.0,4.0,3.0,5.0,3.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),5-9 ft.,45,129,0.349,0,0,0.0,0.349,32,0.178,0.822,0.0,0.0,0.178,0.822,5.0,4.0,4.0,4.0,6.0,4.0,5.0,8.0,5.0,1.0,4.0,3.0,7.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),10-14 ft.,20,66,0.303,0,0,0.0,0.303,5,0.2,0.8,0.0,0.0,0.2,0.8,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,4.0,2.0,4.0,3.0,6.0,2.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),15-19 ft.,50,129,0.388,0,0,0.0,0.388,4,0.3,0.7,0.0,0.0,0.3,0.7,4.0,4.0,2.0,4.0,6.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),20-24 ft.,61,184,0.332,44,128,0.344,0.451,3,0.353,0.647,0.568,0.432,0.508,0.492,3.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,1.0,5.0,2.0,2.0,3.0,5.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),25-29 ft.,189,522,0.362,189,522,0.362,0.543,9,0.0,0.0,0.529,0.471,0.529,0.471,2.0,1.0,3.0,1.0,1.0,1.0,2.0,7.0,6.0,6.0,3.0,1.0,2.0,6.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),30-34 ft.,1,7,0.143,1,7,0.143,0.214,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,1.0,6.0,6.0,1.0,3.0,1.0,7.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),35-39 ft.,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,4.0,4.0,4.0,8.0,1.0,6.0,6.0,4.0,3.0,8.0,7.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (5ft),40+ ft.,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,4.0,5.0,4.0,8.0,1.0,6.0,6.0,4.0,3.0,8.0,7.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (8ft),Less Than 8 ft.,268,484,0.554,0,0,0.0,0.554,79,0.257,0.743,0.0,0.0,0.257,0.743,1.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (8ft),8-16 ft.,45,128,0.352,0,0,0.0,0.352,12,0.222,0.778,0.0,0.0,0.222,0.778,4.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (8ft),16-24 ft.,61,164,0.372,0,0,0.0,0.372,3,0.311,0.689,0.0,0.0,0.311,0.689,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (8ft),24+ ft.,234,660,0.355,234,660,0.355,0.532,12,0.0,0.0,0.538,0.462,0.538,0.462,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,1630224,2025-08-10T09:42:36.675299,,
Shot Distance (8ft),Back Court Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,2.0,2.0,5.0,5.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,Restricted Area,224,349,0.642,0,0,0.0,0.642,40,0.281,0.719,0.0,0.0,0.281,0.719,1.0,2.0,1.0,4.0,4.0,4.0,2.0,6.0,2.0,2.0,4.0,4.0,4.0,3.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,In The Paint (Non-RA),71,209,0.34,0,0,0.0,0.34,48,0.141,0.859,0.0,0.0,0.141,0.859,4.0,4.0,5.0,4.0,4.0,4.0,6.0,7.0,3.0,1.0,4.0,4.0,6.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,Mid-Range,79,218,0.362,0,0,0.0,0.362,6,0.316,0.684,0.0,0.0,0.316,0.684,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,Left Corner 3,8,30,0.267,8,30,0.267,0.4,0,0.0,0.0,0.25,0.75,0.25,0.75,6.0,6.0,6.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,5.0,2.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,Right Corner 3,20,44,0.455,20,44,0.455,0.682,1,0.0,0.0,0.85,0.15,0.85,0.15,5.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,6.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,Above the Break 3,206,587,0.351,206,587,0.351,0.526,11,0.0,0.0,0.519,0.481,0.519,0.481,2.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,5.0,1630224,2025-08-10T09:42:36.675299,,
Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,1.0,4.0,4.0,4.0,4.0,7.0,7.0,1630224,2025-08-10T09:42:36.675299,,
Assisted Shot,Assisted,224,224,1.0,126,126,1.0,1.281,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1630224,2025-08-10T09:42:36.675299,,
Assisted Shot,Unassisted,384,384,1.0,108,108,1.0,1.141,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Alley Oop,10,14,0.714,0,0,0.0,0.714,1,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Bank Shot,6,18,0.333,0,3,0.0,0.333,1,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Dunk,54,66,0.818,0,0,0.0,0.818,5,0.556,0.444,0.0,0.0,0.556,0.444,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Fadeaway,22,55,0.4,0,2,0.0,0.4,1,0.091,0.909,0.0,0.0,0.091,0.909,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Finger Roll,80,120,0.667,0,0,0.0,0.667,7,0.138,0.863,0.0,0.0,0.138,0.863,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Hook Shot,0,2,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Jump Shot,330,943,0.35,234,660,0.355,0.474,26,0.292,0.708,0.538,0.462,0.467,0.533,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Layup,215,405,0.531,0,0,0.0,0.531,74,0.186,0.814,0.0,0.0,0.186,0.814,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Summary,Tip Shot,3,6,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Alley Oop Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Alley Oop Layup shot,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,29.0,1.0,6.0,12.0,6.0,1.0,1.0,1.0,22.0,6.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Cutting Dunk Shot,8,9,0.889,0,0,0.0,0.889,1,1.0,0.0,0.0,0.0,1.0,0.0,14.0,18.0,6.0,6.0,12.0,6.0,7.0,31.0,1.0,22.0,6.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Cutting Finger Roll Layup Shot,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,26.0,1.0,6.0,12.0,6.0,1.0,1.0,1.0,22.0,6.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Cutting Layup Shot,4,6,0.667,0,0,0.0,0.667,0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,21.0,11.0,6.0,12.0,6.0,11.0,1.0,1.0,22.0,6.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Dunk Shot,20,26,0.769,0,0,0.0,0.769,2,0.15,0.85,0.0,0.0,0.15,0.85,7.0,11.0,9.0,6.0,12.0,6.0,10.0,39.0,19.0,11.0,6.0,5.0,19.0,11.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Finger Roll Layup Shot,62,98,0.633,0,0,0.0,0.633,6,0.097,0.903,0.0,0.0,0.097,0.903,5.0,5.0,12.0,6.0,12.0,6.0,13.0,44.0,22.0,8.0,6.0,5.0,22.0,8.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Floating Bank Jump Shot,5,13,0.385,0,0,0.0,0.385,1,0.0,1.0,0.0,0.0,0.0,1.0,18.0,15.0,25.0,6.0,12.0,6.0,27.0,31.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Floating Jump Shot,8,38,0.211,0,0,0.0,0.211,7,0.375,0.625,0.0,0.0,0.375,0.625,14.0,7.0,29.0,6.0,12.0,6.0,29.0,45.0,11.0,19.0,6.0,5.0,12.0,18.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Hook Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Layup Shot,81,180,0.45,0,0,0.0,0.45,46,0.148,0.852,0.0,0.0,0.148,0.852,3.0,4.0,20.0,6.0,12.0,6.0,22.0,48.0,20.0,10.0,6.0,5.0,20.0,10.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Driving Reverse Layup Shot,13,27,0.481,0,0,0.0,0.481,5,0.154,0.846,0.0,0.0,0.154,0.846,10.0,10.0,19.0,6.0,12.0,6.0,21.0,42.0,17.0,12.0,6.0,5.0,17.0,12.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Fadeaway Bank shot,1,2,0.5,0,1,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,26.0,15.0,6.0,6.0,6.0,17.0,1.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Fadeaway Jump Shot,13,34,0.382,0,1,0.0,0.382,0,0.154,0.846,0.0,0.0,0.154,0.846,10.0,8.0,26.0,6.0,6.0,6.0,28.0,1.0,17.0,12.0,6.0,5.0,17.0,12.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Finger Roll Layup Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,29.0,1.0,6.0,12.0,6.0,1.0,1.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Floating Jump shot,3,6,0.5,0,1,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,21.0,15.0,6.0,6.0,6.0,17.0,1.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Hook Bank Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Jump Bank Shot,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,30.0,6.0,6.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Jump Shot,104,267,0.39,99,250,0.396,0.575,5,1.0,0.0,0.97,0.03,0.971,0.029,1.0,2.0,24.0,1.0,1.0,3.0,16.0,42.0,1.0,22.0,2.0,4.0,8.0,22.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Layup Shot,4,10,0.4,0,0,0.0,0.4,4,0.25,0.75,0.0,0.0,0.25,0.75,20.0,17.0,23.0,6.0,12.0,6.0,26.0,41.0,14.0,16.0,6.0,5.0,13.0,17.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Pullup Jump shot,102,303,0.337,67,210,0.319,0.447,10,0.371,0.629,0.149,0.851,0.225,0.775,2.0,1.0,27.0,2.0,2.0,4.0,23.0,46.0,12.0,18.0,4.0,2.0,14.0,16.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Putback Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Putback Layup Shot,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,29.0,1.0,6.0,12.0,6.0,1.0,1.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Reverse Layup Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Alley Oop Dunk Shot,7,9,0.778,0,0,0.0,0.778,1,1.0,0.0,0.0,0.0,1.0,0.0,17.0,18.0,8.0,6.0,12.0,6.0,9.0,31.0,1.0,22.0,6.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Alley Oop Layup Shot,2,4,0.5,0,0,0.0,0.5,0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,24.0,15.0,6.0,12.0,6.0,17.0,1.0,1.0,22.0,6.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Dunk Shot,19,21,0.905,0,0,0.0,0.905,1,0.632,0.368,0.0,0.0,0.632,0.368,8.0,12.0,5.0,6.0,12.0,6.0,6.0,31.0,9.0,21.0,6.0,5.0,9.0,21.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Finger Roll Layup Shot,15,19,0.789,0,0,0.0,0.789,1,0.2,0.8,0.0,0.0,0.2,0.8,9.0,13.0,7.0,6.0,12.0,6.0,8.0,31.0,15.0,15.0,6.0,5.0,15.0,15.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Jump Shot,13,30,0.433,12,28,0.429,0.633,0,1.0,0.0,1.0,0.0,1.0,0.0,10.0,9.0,21.0,4.0,4.0,2.0,12.0,1.0,1.0,22.0,1.0,5.0,1.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Layup Shot,21,42,0.5,0,0,0.0,0.5,11,0.19,0.81,0.0,0.0,0.19,0.81,6.0,6.0,15.0,6.0,12.0,6.0,17.0,47.0,16.0,14.0,6.0,5.0,16.0,14.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Pull-Up Jump Shot,9,12,0.75,6,9,0.667,1.0,0,0.333,0.667,0.5,0.5,0.444,0.556,13.0,16.0,10.0,5.0,5.0,1.0,1.0,1.0,13.0,17.0,3.0,3.0,11.0,19.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Reverse Dunk Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Running Reverse Layup Shot,5,8,0.625,0,0,0.0,0.625,1,0.6,0.4,0.0,0.0,0.6,0.4,18.0,20.0,13.0,6.0,12.0,6.0,14.0,31.0,10.0,20.0,6.0,5.0,10.0,20.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Step Back Bank Jump Shot,0,2,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,30.0,6.0,6.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Step Back Jump shot,73,234,0.312,50,158,0.316,0.419,2,0.13,0.87,0.1,0.9,0.11,0.89,4.0,3.0,28.0,3.0,3.0,5.0,25.0,39.0,21.0,9.0,5.0,1.0,21.0,9.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Tip Dunk Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Tip Layup Shot,3,5,0.6,0,0,0.0,0.6,0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,23.0,14.0,6.0,12.0,6.0,15.0,1.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Turnaround Bank shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Turnaround Fadeaway Bank Jump Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Turnaround Fadeaway shot,8,19,0.421,0,0,0.0,0.421,1,0.0,1.0,0.0,0.0,0.0,1.0,14.0,13.0,22.0,6.0,12.0,6.0,24.0,31.0,23.0,1.0,6.0,5.0,23.0,1.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Turnaround Hook Shot,0,1,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,30.0,6.0,12.0,6.0,30.0,1.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Shot Type Detail,Turnaround Jump Shot,0,3,0.0,0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,30.0,6.0,6.0,6.0,30.0,31.0,23.0,22.0,6.0,5.0,23.0,23.0,1630224,2025-08-10T09:42:36.675299,,
Assisted By,,9,9,1.0,4,4,1.0,1.222,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,6.0,6.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,203500.0,"Adams, Steven"
Assisted By,,20,20,1.0,14,14,1.0,1.35,0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1628415.0,"Brooks, Dillon"
Assisted By,,7,7,1.0,4,4,1.0,1.286,0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,1.0,6.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1631106.0,"Eason, Tari"
Assisted By,,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,12.0,1.0,10.0,10.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,201145.0,"Green, Jeff"
Assisted By,,6,6,1.0,3,3,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,9.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1628988.0,"Holiday, Aaron"
Assisted By,,6,6,1.0,2,2,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,10.0,10.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1629111.0,"Landale, Jock"
Assisted By,,73,73,1.0,44,44,1.0,1.301,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1630578.0,"Sengun, Alperen"
Assisted By,,3,3,1.0,2,2,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,11.0,1.0,10.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1642263.0,"Sheppard, Reed"
Assisted By,,15,15,1.0,6,6,1.0,1.2,0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1631095.0,"Smith Jr., Jabari"
Assisted By,,6,6,1.0,4,4,1.0,1.333,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,6.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1630256.0,"Tate, Jae'Sean"
Assisted By,,38,38,1.0,21,21,1.0,1.276,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1641708.0,"Thompson, Amen"
Assisted By,,37,37,1.0,19,19,1.0,1.257,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1627832.0,"VanVleet, Fred"
Assisted By,,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,12.0,1.0,13.0,13.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1630224,2025-08-10T09:42:36.675299,1641715.0,"Whitmore, Cam"
Overall,2024,10,16,0.625,2,5,0.4,0.688,1,0.375,0.625,1.0,0.0,0.5,0.5,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1631257,2025-08-10T09:42:54.715114,,
Overall,2024-25,156,321,0.486,34,130,0.262,0.539,18,0.746,0.254,1.0,0.0,0.801,0.199,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1631257,2025-08-10T09:42:54.715114,,
Shot Distance (5ft),Less Than 5 ft.,106,150,0.707,0,0,0.0,0.707,9,0.689,0.311,0.0,0.0,0.689,0.311,1.0,1.0,1.0,3.0,4.0,3.0,1.0,9.0,4.0,1.0,3.0,1.0,6.0,1.0,1631257,2025-08-10T09:42:54.715114,,
