GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,player_id,endpoint,dataframe_index,collection_timestamp,PLAYER_ID,PLAYER_NAME
Shot Type Detail,Tip Layup Shot,15,30,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,23.0,6.0,6.0,6.0,25.0,1.0,28.0,1.0,5.0,5.0,30.0,1.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Shot Type Detail,Turnaround Bank Hook Shot,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,37.0,6.0,6.0,6.0,37.0,1.0,28.0,24.0,5.0,5.0,30.0,25.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Shot Type Detail,Turnaround Bank shot,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,28.0,1.0,6.0,6.0,6.0,1.0,1.0,28.0,1.0,5.0,5.0,30.0,1.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Shot Type Detail,Turnaround Fadeaway Bank Jump Shot,3,6,0.5,0,0,0.0,0.5,0,0.333,0.667,0.0,0.0,0.333,0.667,18.0,20.0,23.0,6.0,6.0,6.0,25.0,1.0,21.0,12.0,5.0,5.0,24.0,11.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Shot Type Detail,Turnaround Fadeaway shot,10,19,0.526,0,0,0.0,0.526,1,0.4,0.6,0.0,0.0,0.4,0.6,8.0,7.0,21.0,6.0,6.0,6.0,22.0,36.0,20.0,15.0,5.0,5.0,22.0,15.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Shot Type Detail,Turnaround Hook Shot,2,2,1.0,0,0,0.0,1.0,0,0.5,0.5,0.0,0.0,0.5,0.5,25.0,28.0,1.0,6.0,6.0,6.0,1.0,1.0,18.0,17.0,5.0,5.0,20.0,17.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Shot Type Detail,Turnaround Jump Shot,1,9,0.111,0,0,0.0,0.111,3,1.0,0.0,0.0,0.0,1.0,0.0,30.0,17.0,36.0,6.0,6.0,6.0,36.0,43.0,1.0,24.0,5.0,5.0,1.0,25.0,203932,PlayerDashboardByShootingSplits,6,2025-08-10T12:52:39.466688,,
Assisted By,,21,21,1.0,13,13,1.0,1.31,0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1631128.0,"Braun, Christian"
Assisted By,,74,74,1.0,24,24,1.0,1.162,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,203999.0,"Jokić, Nikola"
Assisted By,,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,201599.0,"Jordan, DeAndre"
Assisted By,,27,27,1.0,12,12,1.0,1.222,0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1627750.0,"Murray, Jamal"
Assisted By,,5,5,1.0,2,2,1.0,1.2,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,7.0,7.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1629618.0,"Pickett, Jalen"
Assisted By,,13,13,1.0,5,5,1.0,1.192,0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,4.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1629008.0,"Porter Jr., Michael"
Assisted By,,3,3,1.0,1,1,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,8.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1631124.0,"Strawther, Julian"
Assisted By,,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,8.0,8.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1641816.0,"Tyson, Hunter"
Assisted By,,5,5,1.0,3,3,1.0,1.3,0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,6.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,1631212.0,"Watson, Peyton"
Assisted By,,22,22,1.0,4,4,1.0,1.091,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,5.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203932,PlayerDashboardByShootingSplits,7,2025-08-10T12:52:39.466688,201566.0,"Westbrook, Russell"
Overall,2024-25,117,268,0.437,72,181,0.398,0.571,11,0.378,0.622,0.819,0.181,0.65,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1628988,PlayerDashboardByShootingSplits,0,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),Less Than 5 ft.,18,25,0.72,0,0,0.0,0.72,0,0.333,0.667,0.0,0.0,0.333,0.667,3.0,4.0,1.0,4.0,6.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,6.0,2.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),5-9 ft.,11,26,0.423,0,0,0.0,0.423,7,0.182,0.818,0.0,0.0,0.182,0.818,4.0,3.0,4.0,4.0,6.0,4.0,5.0,9.0,4.0,2.0,4.0,3.0,7.0,1.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),10-14 ft.,7,19,0.368,0,0,0.0,0.368,2,0.571,0.429,0.0,0.0,0.571,0.429,6.0,5.0,6.0,4.0,6.0,4.0,6.0,8.0,2.0,4.0,4.0,3.0,5.0,3.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),15-19 ft.,8,15,0.533,0,0,0.0,0.533,1,0.625,0.375,0.0,0.0,0.625,0.375,5.0,6.0,2.0,4.0,6.0,4.0,4.0,6.0,1.0,5.0,4.0,3.0,4.0,4.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),20-24 ft.,22,48,0.458,21,46,0.457,0.677,0,0.0,1.0,0.952,0.048,0.909,0.091,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,6.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),25-29 ft.,50,127,0.394,50,127,0.394,0.591,1,0.0,0.0,0.76,0.24,0.76,0.24,1.0,1.0,5.0,1.0,1.0,2.0,3.0,6.0,5.0,6.0,3.0,1.0,3.0,5.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),30-34 ft.,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,1.0,5.0,6.0,1.0,3.0,1.0,7.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
Shot Distance (5ft),35-39 ft.,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,4.0,5.0,4.0,8.0,1.0,5.0,6.0,4.0,3.0,8.0,7.0,1628988,PlayerDashboardByShootingSplits,1,2025-08-10T12:52:45.963495,,
