gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,points,contestedShots,contestedShots2pt,contestedShots3pt,deflections,chargesDrawn,screenAssists,screenAssistPoints,looseBallsRecoveredOffensive,looseBallsRecoveredDefensive,looseBallsRecoveredTotal,offensiveBoxOuts,defensiveBoxOuts,boxOutPlayerTeamRebounds,boxOutPlayerRebounds,boxOuts,game_id,game_date,endpoint,dataframe_index,collection_timestamp
0022401200,1610612756,Phoenix,Suns,PHX,suns,1629626.0,Bol,Bol,B. Bol,bol-bol,,,11,4:34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612756,Phoenix,Suns,PHX,suns,1641779.0,Jalen,Bridges,J. Bridges,jalen-bridges,,,15,2:46,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,201942.0,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,10,27:33,8,3,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631099.0,Keegan,Murray,K. Murray,keegan-murray,F,,13,22:43,6,4,0,4,1,0,0,0,1,1,2,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,1627734.0,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,11,23:43,20,4,2,2,2,0,5,13,2,0,2,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,203897.0,Zach,LaVine,Z. LaVine,zach-lavine,G,,8,26:34,16,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,1631165.0,Keon,Ellis,K. Ellis,keon-ellis,G,,23,28:45,9,6,2,4,6,0,0,0,0,1,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,202685.0,Jonas,Valančiūnas,J. Valančiūnas,jonas-valančiūnas,,,17,20:58,22,4,4,0,0,0,3,7,0,0,0,2,0,2,2,2,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,1626168.0,Trey,Lyles,T. Lyles,trey-lyles,,,41,24:45,11,5,1,4,0,0,1,3,0,1,1,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
0022401200,1610612758,Sacramento,Kings,SAC,kings,1642269.0,Devin,Carter,D. Carter,devin-carter,,,22,22:30,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0022401200,2025-04-13,BoxScoreHustleV2,0,2025-08-10T12:27:41.205026
